Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
1136.00,13659.77,13660,13581.67,13654.67,41.52,565613.03,13623.85
1137.00,13640.43,13709.16,13630.77,13631.7,19.1,260814.33,13652.29
1138.00,13645.71,13689.71,13570.01,13629.38,10.49,142862.53,13617.04
1139.00,13629.39,13645.33,13590.45,13639.94,20.16,274407.11,13608.86
1140.00,13639.89,13649.92,13568.44,13610,79.99,1087331.8,13593.58
1141.00,13610,13715.09,13594,13693.99,42.34,579645.9,13689.51
1142.00,13650.01,13693.79,13645.02,13666,5.66,77315.9,13659.23
1143.00,13665.99,13762.61,13645,13755.91,12.64,173163.23,13695.09
1144.00,13762.76,13775,13715.51,13737.31,19.64,270300.76,13759.48
1145.00,13774.12,13774.37,13727.29,13765.89,17.01,234024.44,13754.28
1146.00,13765.89,13774.03,13696.17,13773.07,56.25,772041.94,13725.47
1147.00,13738.86,13788.99,13706.98,13788.99,67.77,932867.88,13765.76
1148.00,13788.99,13843.23,13746.63,13841.46,25.26,348552.04,13795.97
1149.00,13841.43,13869.87,13779.31,13779.31,80.15,1109578.4,13843.73
1150.00,13779.31,13819.31,13750,13789.89,20.73,285685.08,13778.84
1151.00,13789.78,13829.29,13750.03,13781.41,22.64,311899.13,13777.65
1152.00,13829.28,13900,13795.49,13875.84,55.54,770076.37,13865.3
1153.00,13836.09,13888.6,13836.09,13867.8,23.93,332051.01,13874.93
1154.00,13860.03,13880,13860,13879.63,21.58,299324.31,13872.82
1155.00,13878.99,13879.44,13828.38,13849.98,13.41,185695.61,13847
1156.00,13836.12,13883.49,13836.12,13883.49,59.23,822105.03,13878.85
1157.00,13882.98,13890,13822.82,13822.82,8.4,116389.86,13856.07
1158.00,13839.9,13879.25,13789.42,13863.98,21.54,297920.91,13832.17
1159.00,13863.98,13872.23,13805.22,13872.23,11.91,164759.65,13835.28
1160.00,13872.2,13906.99,13831.7,13900.01,21.61,299924.7,13877.44
1161.00,13900.01,14145.82,13900.01,14145.82,198.43,2783622.73,14028.48
1162.00,14146.18,14258.6,14081.42,14192.09,297.37,4218995.44,14187.56
1163.00,14190.96,14245.99,14158.48,14167.98,53.14,754286.85,14194.05
1164.00,14167.98,14226,14148.48,14224.99,35.66,506451.85,14201.77
1165.00,14224.99,14225,14092.88,14106.48,66.65,944435.48,14170.3
1166.00,14106.48,14186.96,14053.47,14120.23,23.68,334365.09,14119.47
1167.00,14109.9,14144.08,14074.46,14120.11,16.7,235875.62,14120.82
1168.00,14116.76,14206.72,14092.06,14174.06,26.54,375876.22,14160.71
1169.00,14159.44,14251.01,14159.44,14251.01,60.7,863022.49,14218.67
1170.00,14251.98,14260,14200.78,14260,39.75,566436.83,14249.07
1171.00,14259.98,14260.58,14200.57,14234.69,57.45,817122.07,14222.91
1172.00,14200.65,14245.53,14177.58,14177.78,35.35,502520.31,14217.22
1173.00,14200,14215.21,14121.09,14215.21,30.03,425326.01,14162.56
1174.00,14202.52,14216.51,14131.14,14156.52,61,863738.73,14159.35
1175.00,14156.51,14192.38,14087.08,14121.69,76.91,1086583.36,14128.47
1176.00,14096.64,14139.07,14079.7,14079.71,21.12,297987.47,14112.57
1177.00,14097.01,14165.7,14079.71,14165.63,37.45,529059.86,14126.87
1178.00,14165.54,14172.14,14105.15,14110.7,10.08,142625.52,14150.55
1179.00,14110.81,14180,14100.03,14158.33,26.93,380988.06,14148.97
1180.00,14158.33,14192.38,14140.02,14144.2,22.8,323170.91,14175.28
1181.00,14144.2,14186.05,14140.01,14185.99,16.13,228450.4,14159.16
1182.00,14186.99,14194.21,14140.05,14151.31,11.81,167304.76,14166.33
1183.00,14165.47,14165.47,14120.99,14131.61,26.01,367782.26,14139.22
1184.00,14147.95,14160.65,14131.61,14141.1,12.24,173041.64,14139.89
1185.00,14141.1,14188.94,14141.09,14151,40.22,569679.24,14163.02
1186.00,14151,14175.43,14151,14164.99,23.11,327296,14161.39
1187.00,14164.99,14165,14150,14150,34.75,491855.81,14155.63
1188.00,14148,14165,14079.71,14079.72,14.54,205422.03,14130.35
1189.00,14091.02,14135.61,14091.02,14100.74,30.54,430847.29,14109.7
1190.00,14089.24,14095.74,14012,14022.08,22.75,319985.83,14065.98
1191.00,14022.08,14022.08,13976.61,14013.35,40.93,573007.13,13999.23
1192.00,13997.83,13997.83,13976.61,13995.98,1.85,25882.06,13990.35
1193.00,13989.02,14030.25,13979.46,14002.47,13.67,191480.23,14002.91
1194.00,14029.55,14029.55,14000,14004.25,5.45,76427.8,14011.59
1195.00,14004.24,14018.21,13976.61,14011.85,19.11,267276.94,13986.91
1196.00,13976.68,14097.91,13976.68,14066.85,11.06,155492.57,14057.12
1197.00,14066.86,14119.7,14050.18,14078.19,6.34,89296.03,14087.02
1198.00,14078.56,14123.87,14073.7,14120,19.66,277184.71,14095.5
1199.00,14120.01,14185.47,14120.01,14165.03,20.04,283575.12,14153.76
1200.00,14165.01,14200,14144.31,14185.72,14.39,204163.79,14185.49
1201.00,14185.72,14185.73,14134.3,14159.3,11.5,162924.2,14165.79
1202.00,14159.31,14192.37,14148,14192.37,4.35,61631.3,14160.94
1203.00,14178.8,14198.9,14148.09,14184.8,7.68,108934.44,14175.66
1204.00,14184.27,14184.27,14100.02,14140.05,11.14,157533.56,14136.72
1205.00,14100.07,14147.78,14075.39,14147.78,16.82,237547.98,14122.96
1206.00,14147.76,14148,14050.62,14099.95,27.44,386207.24,14075.27
1207.00,14083.96,14099.97,14035.06,14048.18,51.07,717615.74,14051.05
1208.00,14048.17,14140.79,14043.15,14095.59,56.12,789280.97,14064.66
1209.00,14111.83,14138.22,14079.05,14134.92,11.92,168026.57,14095.99
1210.00,14102.85,14148,14086.32,14147.99,19.13,270194.32,14121.82
1211.00,14147.99,14148,14104.64,14122.31,7.62,107674.54,14125.08
1212.00,14122.31,14148,14122.31,14123.95,8.08,114335.02,14145.19
1213.00,14142.12,14148,14142,14148,7.54,106730.61,14146.91
1214.00,14148,14199.85,14142.08,14148.74,10.81,152990.13,14154.06
1215.00,14166.67,14205.41,14137.79,14157.52,12.3,174517.85,14191.24
1216.00,14157.27,14191.63,14137.77,14191.62,4.11,58186.21,14166.45
1217.00,14180.06,14204.24,14160.61,14199.89,6.92,98113.1,14185.72
1218.00,14184.75,14215,14150,14200,33.28,471244.11,14161.88
1219.00,14200,14287,14200,14271.35,28.06,399894.36,14250.07
1220.00,14271.34,14294.25,14268.46,14276.58,8.09,115621.44,14287.99
1221.00,14276.53,14294.25,14201.17,14223.38,15.65,222912.36,14245.43
1222.00,14204.14,14294.24,14200,14241.25,21.04,299779.08,14245.32
1223.00,14230.48,14270.77,14162.29,14194.42,10.69,152017.17,14215.8
1224.00,14228.62,14228.62,14100.41,14100.5,7.25,102653.99,14158.59
1225.00,14139.99,14184.05,14100.59,14142.94,3.7,52320.11,14151.49
1226.00,14142.94,14196.97,14079.95,14100.02,18.93,267226.54,14116.16
1227.00,14100.03,14184.26,14100.03,14105.1,10,141309.26,14131.63
1228.00,14105.1,14168.41,14087.98,14126.47,30.28,427520.69,14117.97
1229.00,14147.54,14197.86,14126.52,14150.58,15.56,220419.41,14164.45
1230.00,14150.58,14183.48,14119.99,14134.2,15.14,214162.81,14148.05
1231.00,14134.2,14197.69,14118.67,14172.11,10.23,145089.83,14176.65
1232.00,14163.53,14197.69,14142.45,14180.39,4.9,69498.86,14173.75
1233.00,14179.99,14197.69,14177.94,14197.68,5.96,84508.82,14189.19
1234.00,14180.72,14245.39,14180.72,14223.81,15.52,220517.61,14212.11
1235.00,14230.98,14284.92,14223.44,14231.01,55.84,795865.16,14253.37
1236.00,14231,14231.01,14150.29,14159.98,29.45,418175.07,14201.22
1237.00,14159.98,14272.27,14159.97,14229.08,17.56,249620.1,14218.25
1238.00,14229.08,14276.9,14215.97,14242.99,4.61,65714.44,14261.24
1239.00,14242.99,14284.96,14239.05,14275.98,14.33,204361.4,14259.99
1240.00,14284.96,14303,14266.38,14303,54.11,773254.8,14289.2
1241.00,14303,14400,14285,14378.88,76.93,1104317.96,14355.15
1242.00,14378.88,14401.72,14370,14371.84,52.56,755774.71,14378.19
1243.00,14388,14388,14348.42,14370,32.2,462702.68,14368.21
1244.00,14369.98,14419,14344.49,14406.91,49.48,712253.85,14393.69
1245.00,14406.91,14420,14397.17,14419.45,12.5,180166.24,14408.44
1246.00,14419.98,14420,14357.71,14406.24,17.62,253721.25,14400.59
1247.00,14403.61,14437.72,14401.72,14401.72,45.51,656260.07,14420.95
1248.00,14405.79,14409.2,14357,14357,37.19,534644.85,14376.94
1249.00,14365.22,14375.79,14283.34,14317.69,31.24,447218.58,14313.98
1250.00,14332,14353.3,14283.33,14353.3,15.73,225244.46,14316.31
1251.00,14344.3,14387.8,14315.19,14366.94,45.49,653753.48,14370.63
1252.00,14388.91,14389,14300,14312.67,40,573812.42,14344.49
1253.00,14312.67,14325.5,14300.92,14325.12,19.23,275224.64,14312.45
1254.00,14322.69,14338.06,14297.7,14308.26,12.61,180509.37,14316.51
1255.00,14349.99,14400,14321.81,14364.59,26.99,387585.76,14358.12
1256.00,14338.08,14387.74,14298.88,14327.74,23.83,341124.11,14313.13
1257.00,14309.33,14379.85,14239.95,14279.98,24.3,347966.34,14318.85
1258.00,14240.43,14324.42,14240.43,14284.37,27.35,390989.02,14293.3
1259.00,14271.01,14300,14266.47,14273.45,26.56,379402.16,14284.13
1260.00,14273.45,14309.98,14265.71,14304.91,21.17,302614.87,14297.62
1261.00,14283.36,14304.91,14211.34,14215.96,58.65,835620.24,14248.66
1262.00,14215.96,14215.97,14118.27,14122,51.01,723759.97,14187.41
1263.00,14122,14190,14117,14178.09,36.95,522960.33,14153.15
1264.00,14178.09,14249,14159.05,14249,27.82,394722.05,14187.69
1265.00,14190.53,14230.43,14181.43,14197.12,43.03,611005.63,14198.96
1266.00,14196.45,14196.69,14146.86,14146.86,19.44,275594.34,14176.35
1267.00,14157.41,14168.98,14125.87,14165.42,20.83,294563.1,14140.21
1268.00,14165.24,14200.18,14126.06,14196.12,15.79,223539.44,14161.11
1269.00,14195.86,14198.85,14140,14164.68,18.5,262142.12,14166.23
1270.00,14164.68,14230.53,14153.1,14156.38,50.58,717550.76,14185.58
1271.00,14156.38,14277.17,14153.13,14269.64,30.95,439960.74,14213.04
1272.00,14250.96,14297.92,14245,14246.33,30.24,430956.93,14249.86
1273.00,14245,14246.33,14185,14194.75,27.37,388972.46,14210.02
1274.00,14194.75,14241.46,14194.75,14213.64,32.44,461221.32,14215.79
1275.00,14214.99,14250,14213.65,14249.99,12.9,183755.92,14246.31
1276.00,14255.06,14300,14249.98,14299.99,40.34,575578.81,14267.05
1277.00,14298.77,14305,14240.63,14264.72,16.27,232288.53,14280.61
1278.00,14252.76,14297.43,14251.18,14282.16,4.86,69284.55,14262.55
1279.00,14264.1,14303.99,14264.1,14284.76,9.57,136577.47,14276.86
1280.00,14271.09,14304.11,14231.21,14240.01,29.15,415733.2,14261.88
1281.00,14240.01,14257.89,14196,14217.95,12.84,182588.06,14221.05
1282.00,14217.93,14268.5,14200.03,14268.5,7.02,99897.73,14225.73
1283.00,14246.17,14267.98,14220.04,14225.02,13.12,186857.07,14246.77
1284.00,14265.27,14280.1,14215.08,14239.17,9.67,137671.15,14233.32
1285.00,14253.84,14270.71,14206.25,14240.52,14.98,213322.99,14242
1286.00,14240.5,14240.55,14185.68,14189.15,12.7,180425.73,14203.9
1287.00,14238.84,14238.84,14182.36,14183.76,13.05,185412.73,14208.36
1288.00,14218.52,14218.52,14171,14192.6,11.36,161065.41,14179.57
1289.00,14192.02,14203.15,14165.68,14201.71,17.31,245610.67,14185.56
1290.00,14201.22,14219.69,14153.1,14198.51,15.13,214452.86,14177.95
1291.00,14198.49,14204.99,14145.98,14197.06,34.83,493274.2,14161.04
1292.00,14197.05,14197.05,14120.52,14193.49,47.71,675114.93,14150.74
1293.00,14193.05,14235.11,14171.26,14215.82,10.04,142717.16,14220.45
1294.00,14215.82,14268.99,14200,14268.24,48.63,692939.34,14248.39
1295.00,14267.36,14270.7,14205.39,14260.99,17.57,250404.81,14250.8
1296.00,14253.03,14270.7,14220.58,14224.39,9.47,134975.15,14253.82
1297.00,14258.55,14270.71,14225.29,14270.71,16.01,228402.96,14265.19
1298.00,14270.71,14290,14251.96,14289.9,31.48,449488.39,14277.96
1299.00,14289.9,14330.93,14264.29,14299.98,38.23,546708.92,14298.85
1300.00,14299.87,14299.87,14258.4,14297,13.34,190581.01,14288.17
1301.00,14297,14350,14271.53,14350,58.68,839763.12,14311.45
1302.00,14349,14379.48,14320.99,14333.01,7.78,111572.95,14348.3
1303.00,14378.67,14437.72,14348.85,14434.84,37.07,534057.06,14406.14
1304.00,14407.74,14473.82,14392.63,14454.97,66.34,958164.31,14443.88
1305.00,14428.42,14436.56,14332.68,14383.27,37.81,543008.14,14361.1
1306.00,14350,14383.11,14298.81,14329.66,15.09,216276.91,14329.25
1307.00,14371.19,14371.19,14337.96,14367.7,3.93,56470.44,14353.63
1308.00,14367.7,14401.82,14331.52,14373.57,14.65,210619.81,14377.24
1309.00,14398.19,14430.56,14371.33,14416.26,36.27,522569.96,14408.59
1310.00,14416.26,14429.5,14402.56,14409.75,8.85,127635.95,14418.72
1311.00,14409.98,14409.98,14370.25,14372.59,9.07,130402.24,14381.97
1312.00,14398.98,14400,14353.8,14400,27.52,395933.48,14385.84
1313.00,14400,14470.76,14400,14464.67,47.7,688785.82,14438.62
1314.00,14428.11,14464.34,14419.19,14440.95,18.2,262670.65,14433.95
1315.00,14440.74,14459.93,14420,14450.89,12.23,176608.69,14435.91
1316.00,14438.55,14619.1,14438.55,14540.29,196.5,2856592.68,14537.67
1317.00,14540.29,14559.28,14500.11,14512.77,32.64,473636.43,14512.66
1318.00,14507.88,14520.64,14490,14490,22.37,324337.75,14501.25
1319.00,14490,14499.98,14429.13,14491.84,26.92,389284.58,14461.75
1320.00,14446.48,14583.32,14446.48,14546.87,44.64,649284.48,14543.82
1321.00,14547.32,14569.04,14507.61,14543.39,22.99,334274.34,14540.32
1322.00,14512.67,14542.29,14510,14512,18.5,268472.64,14513.99
1323.00,14512,14530.46,14422.64,14426.95,27.6,400467.58,14508.32
1324.00,14426.95,14462.85,14390,14400.13,35.55,512538.3,14415.86
1325.00,14400,14403,14340.05,14387.21,36.04,518311.18,14381.61
1326.00,14368.54,14384.07,14320.57,14369.49,37.95,544182.89,14340.54
1327.00,14369.49,14387.49,14328.87,14355.71,17.75,254568.08,14342.77
1328.00,14355.39,14355.39,14320.09,14320.09,33.59,481560.43,14337.23
1329.00,14320.09,14383.98,14302.89,14383.98,21.22,304127.83,14332.67
1330.00,14380.81,14383.89,14325.34,14372.13,13.35,191829.97,14371.27
1331.00,14382.7,14427.5,14354.73,14401.58,7.69,110682.64,14388.36
1332.00,14421.8,14435.45,14294.25,14300.01,68.59,983068.96,14333.19
1333.00,14311.99,14311.99,14160.62,14218.17,108.74,1547816.6,14234.12
1334.00,14194.29,14266.52,14170.01,14229.98,25.35,360221.71,14207.41
1335.00,14245.39,14321.65,14228.2,14306.86,26.12,372586.08,14263.48
1336.00,14306.86,14351.73,14261.95,14280.42,15.63,223554.82,14305.42
1337.00,14291.67,14348.99,14281.11,14308.46,23.24,332875.61,14324.57
1338.00,14308.35,14364.98,14296.87,14353.26,28.66,410997.01,14342.32
1339.00,14364.98,14378.33,14353.24,14374.49,24.78,356009.11,14366.79
1340.00,14374.99,14383.25,14248.75,14322.54,46.73,668849.15,14313.25
1341.00,14310.99,14334.56,14240.01,14310.63,23.71,338608.55,14278.89
1342.00,14277,14322.2,14250,14253.72,26.7,381619.94,14290.21
1343.00,14253.72,14290.79,14250.01,14266.13,4.84,69054.46,14261.66
1344.00,14266.13,14310.56,14251.61,14282.19,7.2,102821.63,14278.78
1345.00,14295.66,14351.7,14270.46,14314.19,15.49,221570.02,14304.29
1346.00,14351.7,14400,14300.12,14350,103.09,1482637.72,14382.02
1347.00,14350.01,14357.99,14330,14345.3,24.56,352097.49,14338.13
1348.00,14330.03,14345.31,14328.83,14345.29,4.76,68309.01,14336.58
1349.00,14345.28,14370,14332.13,14370,23.2,333113.4,14357.85
1350.00,14370,14399.94,14341.82,14379,41.31,594078.61,14379.68
1351.00,14379.01,14382.35,14290.03,14314.93,44.18,633925.91,14347.81
1352.00,14307.83,14339.12,14284.47,14324.71,34.92,499941.88,14315.05
1353.00,14307.01,14324.98,14305.11,14309.89,10.94,156521.95,14307.43
1354.00,14305.26,14315.53,14285.15,14285.15,30.56,437173.11,14305.16
1355.00,14285.16,14303.61,14280.03,14280.03,15.04,214938.93,14288.28
1356.00,14280,14298.8,14257.28,14284.46,23.24,331604.09,14267.99
1357.00,14284.45,14315.52,14245.06,14286.22,21.62,308868.15,14283.35
1358.00,14315.5,14315.51,14251.44,14251.87,15.49,221007.95,14268.82
1359.00,14270.92,14270.92,14201.19,14218.76,30.04,427549.56,14231.72
1360.00,14252,14306.66,14218.16,14291.9,21.24,302748.75,14253.74
1361.00,14291.87,14291.87,14221.92,14238.39,30.21,430300.43,14244.63
1362.00,14224.08,14285.9,14221.55,14221.55,12.83,182887.25,14252.64
1363.00,14244.63,14244.64,14219.7,14227,12.29,174842.61,14229.48
1364.00,14227,14314.42,14201.13,14314.39,50.37,717132.63,14237.53
1365.00,14290.7,14314.39,14262.71,14270.83,21.48,306949.09,14292.01
1366.00,14286.91,14296.38,14268.19,14277.23,17.57,250959.74,14284.4
1367.00,14277.23,14309.99,14277.23,14309.99,6.55,93592.37,14292.38
1368.00,14309.99,14331,14287.23,14306.03,24.09,344885.58,14316.54
1369.00,14305.92,14325.13,14292.42,14308.05,11.68,167171.19,14307.8
1370.00,14322.99,14350.21,14281.55,14297.25,48.87,700172.48,14325.99
1371.00,14297.25,14297.25,14250.1,14258.42,22.62,322770.64,14270.25
1372.00,14258.1,14309.81,14233.19,14263.28,21.79,310903.6,14270.86
1373.00,14263.17,14280.47,14246.62,14280.47,15.1,215339.28,14264.8
1374.00,14280.47,14311.91,14269.71,14269.71,7.82,111736.18,14291.26
1375.00,14273.36,14350,14267.71,14338.11,26.79,383566.26,14319.96
1376.00,14338.11,14347.71,14218.6,14263.87,35.85,510959.47,14253.69
1377.00,14263.87,14270.6,14206.57,14254.04,29.47,419232.42,14227.42
1378.00,14254,14300.15,14230.01,14254.98,29.48,420613.18,14268.19
1379.00,14254.99,14273.03,14239.49,14254.98,8.45,120470.23,14252.28
1380.00,14254.98,14301.99,14228.6,14280.96,32.58,465121.88,14274.94
1381.00,14280.96,14280.97,14254.1,14280.95,7.51,107072.23,14266.78
1382.00,14280.95,14316.69,14259.19,14298.83,10.98,156835.87,14283.77
1383.00,14298.83,14306.49,14265.47,14291.36,9.92,141600.77,14278.28
1384.00,14290.99,14291.78,14234.37,14249.99,7.94,113327.23,14267.81
1385.00,14249.98,14249.98,14179.97,14179.98,49.57,704258.05,14206.32
1386.00,14179.97,14179.97,13960.08,13997.3,183.7,2582667.56,14059.38
1387.00,13999.99,14116.63,13999.99,14107.99,45.55,641151,14075.99
1388.00,14109.97,14128.66,14104.86,14104.86,14.72,207739.76,14116.27
1389.00,14104.86,14110.7,14068.29,14077.61,16.35,230382.86,14087.13
1390.00,14077.99,14099,14077.99,14098.98,14.37,202515.37,14092.92
1391.00,14098.98,14098.98,14058.32,14079.89,13.01,183060.03,14070.24
1392.00,14079.88,14128.66,14063.28,14128.66,8.32,117218.52,14092.37
1393.00,14128.8,14173.44,14128.8,14173.43,10.15,143650.28,14153.62
1394.00,14173.43,14200,14155.07,14188.45,8.65,122628.45,14174.4
1395.00,14195.98,14195.98,14134.18,14172.49,6.8,96381.09,14165.96
1396.00,14172.51,14172.51,14121,14135.98,21.45,303062.11,14131.53
1397.00,14135.99,14210.62,14126.13,14177.81,12.95,183441.6,14167.86
1398.00,14177.81,14177.83,14120.94,14140.06,12.76,180278.17,14131.78
1399.00,14140.06,14199.28,14140.06,14193.16,5.1,72180.87,14164.38
1400.00,14193.16,14231.64,14176.33,14196.66,2.68,38098.99,14197.16
1401.00,14196.65,14216.09,14179.01,14179.01,2.48,35251.3,14190.78
1402.00,14179.03,14220.87,14166.37,14184.44,9.19,130392.24,14183.06
1403.00,14166.37,14184.45,14151.01,14168.36,5.88,83343.53,14163.63
1404.00,14168.35,14199.96,14151,14186.25,6.27,88874.34,14167.33
1405.00,14186.25,14186.26,14100,14102.25,17.36,245414.39,14138.66
1406.00,14102.68,14134.44,14024.43,14128.33,78.19,1101685,14090.64
1407.00,14128.33,14128.65,14054.92,14128.6,5.03,70859.68,14089.61
1408.00,14101.19,14138.63,14057.48,14088.81,9.43,132956.33,14102
1409.00,14098.54,14184.11,14089.93,14132.1,4.45,62824.43,14127.32
1410.00,14152.62,14206.36,14113.48,14199.2,12.99,183964.61,14164.14
1411.00,14206.35,14244,14187.66,14207.34,32.87,467368.73,14218.23
1412.00,14207.34,14243.99,14207.34,14227.18,5.01,71189.76,14219.2
1413.00,14227.18,14227.18,14141.83,14198.18,8.13,115296.52,14175.47
1414.00,14180.97,14220.32,14109.52,14150.14,9.49,134424.85,14159.2
1415.00,14135.12,14199.69,14135.12,14188.03,5.51,78056.43,14173.19
1416.00,14170.41,14188.03,14140.58,14188,3.85,54579.73,14161.51
1417.00,14149.77,14200.01,14149.76,14194.26,4.17,59053.77,14165.46
1418.00,14194.23,14208.81,14152.35,14207.42,6.19,87844.69,14186.64
1419.00,14153.07,14228.07,14153.07,14214.32,2.99,42438.26,14204.84
1420.00,14214.32,14233.07,14190.32,14215.47,1.2,17043.61,14219.77
1421.00,14215.47,14234.99,14200.04,14228.66,7.87,112004.23,14228.54
1422.00,14228.66,14244,14215,14244,12.37,176103.54,14231.38
1423.00,14244,14250,14233.08,14233.08,6.15,87622.25,14242.05
1424.00,14250,14270.55,14232.74,14270.55,17.02,242650.55,14257.58
1425.00,14270.55,14300,14244.9,14294.88,18.13,259007.55,14286.55
1426.00,14300,14329.97,14256.37,14289.98,27.42,392458.15,14312.19
1427.00,14289.97,14329.98,14271.82,14273.97,5.23,74914.5,14316.24
1428.00,14304.47,14333.73,14237.58,14290.51,26.97,385747.64,14300.98
1429.00,14238.14,14276.01,14185.34,14239.47,83.33,1185138.9,14221.6
1430.00,14239.47,14279.04,14211.25,14273.48,10.44,148726.16,14250.97
1431.00,14271.85,14288.69,14185.13,14185.13,22.71,323304.09,14234.86
1432.00,14210.41,14254.83,14185.13,14212.27,8.71,123748.32,14210.35
1433.00,14212.99,14250.17,14192.5,14242.5,6.29,89548.36,14234.23
1434.00,14242.49,14250.17,14186.03,14188.92,11.5,163407.69,14203.37
1435.00,14188.95,14232.32,14172.29,14172.29,9.79,138856.49,14183.39
1436.00,14172.29,14219.19,14149.9,14149.9,11.61,164440.19,14168.53
1437.00,14149.9,14196.91,14149.8,14175.2,10.85,153627.76,14160.66
1438.00,14175.2,14209.96,14152.2,14208.99,8.57,121549.66,14175.85
1439.00,14208.99,14245.52,14178.11,14197.78,4.54,64605.87,14217.15
1440.00,14197.78,14216.25,14166.63,14182.64,11.7,165961.79,14188.97
1441.00,14182.64,14198.49,14153.4,14178.82,9.76,138472.02,14181.45
1442.00,14153.42,14231.11,14153.42,14199.77,12.5,177391.55,14189.23
1443.00,14199.77,14220.3,14158.49,14168.79,6.47,91815.11,14192.32
1444.00,14163.7,14215.22,14153.73,14201.88,6.3,89337.43,14176.96
1445.00,14205.71,14245.79,14170.94,14214.68,6.25,88900.65,14222.49
1446.00,14214.69,14266.78,14214.69,14243.55,11.28,160665.27,14240.17
1447.00,14243.55,14266.56,14190.99,14255.44,8.83,125614.33,14223.39
1448.00,14255.44,14255.44,14214.68,14240.66,7.59,108103.98,14246.1
1449.00,14220,14290.7,14214.9,14290.69,16.67,237830.82,14263.54
1450.00,14290.68,14290.68,14233.72,14282.53,9.08,129547.93,14264.12
1451.00,14282.53,14290,14255.62,14283.99,11.06,157865.87,14274.94
1452.00,14283.99,14283.99,14192.67,14249.41,14.93,212558.58,14238.62
1453.00,14261.92,14290,14215.24,14290,11.84,168977.45,14277.61
1454.00,14289.97,14310,14222.99,14310,26.65,381055.97,14297.51
1455.00,14310,14320,14274.51,14288.53,14.44,206777.53,14316.92
1456.00,14288.53,14322.84,14288.53,14322.84,23.56,337085.88,14309.61
1457.00,14301.74,14338.1,14273.46,14303.73,2.21,31608,14311.34
1458.00,14303.73,14365.81,14276.5,14365.81,11.4,163523.07,14348.67
1459.00,14365.79,14365.81,14316.5,14347.7,16.37,234988.63,14356.18
1460.00,14347.7,14347.71,14304.99,14347.71,3.79,54270.86,14330.26
1461.00,14347.71,14364.39,14280.59,14280.59,6.88,98510.6,14321.47
1462.00,14280.61,14346.98,14261.01,14302.45,43.77,626770.13,14318.53
1463.00,14300.11,14365.8,14300,14310.03,17.49,250483.71,14318.68
1464.00,14310.35,14352.51,14304.66,14338.37,1.41,20185.83,14340.68
1465.00,14313.61,14365.81,14313.61,14318.2,1.81,26018.54,14340.75
1466.00,14349.6,14365.71,14296.98,14308.17,5.64,80809.06,14322.94
1467.00,14308.27,14357.86,14308.2,14357.72,4.31,61664.99,14320.01
1468.00,14357.73,14365.79,14306.11,14306.11,5.16,74020.49,14343
1469.00,14306.11,14306.11,14235,14255.19,6.47,92364.19,14267.89
1470.00,14235.01,14254.98,14152.43,14207.92,12.46,176650.75,14181.39
1471.00,14193.17,14264.69,14170.29,14254.91,21.24,301689.45,14203.02
1472.00,14225,14253.38,14202.72,14225.1,2.93,41725.4,14236.37
1473.00,14253.1,14264.69,14205.51,14239.06,2.35,33441.69,14250.7
1474.00,14239.06,14271.02,14224.7,14244.72,7.45,106201.73,14254.83
1475.00,14244.72,14280,14244.71,14255.89,8.65,123375.17,14258.71
1476.00,14253.65,14261.55,14213.3,14227.78,3.18,45339.72,14243.8
1477.00,14227.78,14253.67,14207.93,14210.2,3.26,46326.24,14223.72
1478.00,14210.21,14271.63,14210.21,14223.39,10.92,155510.38,14246.38
1479.00,14236.83,14269.97,14207.42,14252.33,2.39,34126.33,14257.68
1480.00,14224.89,14270,14205.02,14244.8,6.41,91327.1,14236.86
1481.00,14259.18,14259.54,14212.12,14220.13,2.39,34101.39,14249.26
1482.00,14220.13,14254.31,14211.66,14211.9,3.72,52858.4,14226.24
1483.00,14251.03,14251.53,14210.65,14224.26,1.39,19846.99,14248.58
1484.00,14223.14,14261.85,14206.34,14240.71,4.66,66293.34,14222.37
1485.00,14215.1,14268.71,14215.1,14252.74,2.3,32746.5,14246.71
1486.00,14221.45,14268.14,14221.45,14268.14,1.47,20898.49,14252.96
1487.00,14261,14264.69,14205.2,14241.83,10.46,148959.53,14237.77
1488.00,14241.83,14269.99,14213.67,14250,8.96,127483.62,14233.44
1489.00,14250,14280,14250,14268.9,11.52,164375.27,14271.39
1490.00,14216.84,14252.01,14205.02,14205.02,3.67,52254.68,14229.67
1491.00,14205.02,14224.79,14178.51,14190,9.96,141374.32,14198.36
1492.00,14189.9,14189.9,14061.23,14149.98,45.75,645733.14,14113.17
1493.00,14132.92,14143.62,14114.93,14143.62,4.62,65255.2,14121.72
1494.00,14136.68,14143.62,14011.55,14023.8,40.52,569430,14054.32
1495.00,14036.96,14067.26,13863.65,13946.05,117.97,1642969.75,13926.67
1496.00,13945.95,13945.95,13803.2,13883.85,84.13,1165977.39,13858.97
1497.00,13823.85,13990.56,13823.85,13921.92,28.61,398898.02,13940.38
1498.00,13929.92,13931.09,13830.84,13860.4,23.45,325199.29,13868.05
1499.00,13860,13920.59,13812.18,13851.02,11.91,165095.04,13859.03
1500.00,13900,13959.11,13855.12,13959.11,18.66,259995.54,13934.89
1501.00,13959.11,13975.56,13905.02,13927.03,12.69,176963.02,13949.11
